"transaction_date","contractor","transaction_id","title","amount","account_name"
"2023-03-18","Whole Foods","9ed7e863-78b0-44d2-9372-0a9ee13c46fd","Drop job benefit similar detail large.","-109.45","My account"
"2023-03-18","Bank of Rome","b1bb8da7-76f3-40c8-8646-61952929f612","Indicate make hold building ground.","-891.61","My account"
"2023-03-19","Walmart","32085287-2010-43ae-8da5-4e144c3761d1","Return near deep hope star take.","-162.08","Our account"
"2023-03-20","Publix","39473ac0-3d79-4683-b89a-0fbf279fa223","Area fund official she across feel.","-18.93","Our account"
"2023-03-21","Bank of Rome","3013c4cb-d42c-4d4d-aad9-60a741490822","Card ask around movie work pretty.","-1175.70","My account"
"2023-03-21","PlayStation Store","770819ee-783a-45be-bf4c-f23d007ce338","Tonight star store color wife.","-91.99","Our account"
"2023-03-21","Walgreens Boots Alliance","4648c8de-93f0-421e-9f37-50f05a9c0348","Fine argue interview attorney institution.","-69.89","My account"
"2023-03-21","Bank of Rome","94ff5131-c865-4331-9f1e-3b7c6b315a0e","Again kind them order agreement.","-686.06","My account"
"2023-03-21","Netflix","c3d501b3-3c55-4898-b795-6ce64d4d0e1c","Leave first improve. Chance bill figure wish.","-56.10","Our account"
"2023-03-21","Safeway","badc134a-45d1-4aa4-852f-9c9a3a721014","Have society ago else author south ability.","-15.05","My account"
"2023-03-21","AMC Theatres","a0383110-9fb5-4a39-8baf-2a7f96328c46","Teacher under raise course.","-852.63","Our account"
"2023-03-22","Publix","5e2f8faf-0ab0-4ab6-a6ae-4b580d446309","Produce although respond wrong economy physical.","-152.95","My account"
"2023-03-22","Safeway","14f0aa92-e521-49fc-a0e2-251e1c48f894","Look cultural strong security throughout very.","-191.90","My account"
"2023-03-23","Publix","068ee4e0-c3f3-4335-abd1-993f9e3a1915","Ever resource they whatever operation clearly.","-17.05","Our account"
"2023-03-23","Udemy","b52521a7-0814-44ee-ae83-eb5fb9f21e71","History student economic who.","-656.39","Our account"
"2023-03-24","Aldi","082cceed-d544-4414-8cc1-0e05127160b1","Up car three hope stand should.","-266.58","Our account"
"2023-03-24","Bank of Rome","571ae6af-00b2-4322-b37c-096fcdad8bfc","Image fill investment hospital account tend.","-1435.84","My account"
"2023-03-24","Walmart","fe87adf3-d969-47de-a57c-d9de7e3d01f7","Would fear bit religious establish truth.","-30.37","Our account"
"2023-03-24","Comcast (Xfinity)","13713562-9a1d-4fbc-82e2-c54ab8436ed8","To woman your face question choose.","-530.79","My account"
"2023-03-25","LinkedIn Learning","c8b4905d-702c-45d9-8779-86d379b50ce4","Just decide maintain second safe company.","-645.11","My account"
"2023-03-26","Spectrum","d67359c8-a27e-4e91-8767-1d8b377903a0","Data reveal nature sit when these.","-482.64","My account"
"2023-03-26","Bank of Rome","62887c32-e7a0-49b6-b1de-b78f7b3fb712","Action democratic sport sure.","-944.00","My account"
"2023-03-27","LinkedIn Learning","ae8456e6-504d-482c-8d59-38cfa2fa612d","Memory nature try me mention network sit.","-306.06","My account"
"2023-03-27","Walgreens Boots Alliance","9b69a704-38d9-404d-a782-d42ce40a131d","Born political question argue.","-135.62","My account"
"2023-03-28","Safeway","0c2aa432-4885-48f9-b555-a076731358cd","Issue surface require lay.","-305.28","My account"
"2023-03-28","Bank of Rome","fea4d268-864b-4ff2-a43f-1103c4a676f4","Couple billion report management begin who.","-970.14","My account"
"2023-03-29","Publix","5e31e018-530a-45a7-a18d-39467dccdb35","Best simply sport director off.","-166.97","Our account"
"2023-03-29","McDonald's","16d56de5-7c92-46f5-981a-f9a8c7c658b1","Maintain heavy fight light strong beat many.","-52.99","My account"
"2023-03-29","Kaiser Permanente","3772dab9-059f-4834-96a7-f61a41ad5352","Form politics laugh.","-102.83","Our account"
"2023-03-29","Publix","6f952dde-073f-4215-8c7f-5d24defe45c1","Country year medical teach successful car.","-66.64","My account"
"2023-03-29","Rite Aid","1e10164d-604a-4707-825a-b45d0ceb8681","Himself just general difficult its before stop.","-199.02","Our account"
"2023-03-29","Lowe's","b466e500-412d-4955-99be-2b09bf93b96e","List last likely subject forward baby.","-470.31","My account"
"2023-03-30","Trader Joe's","2239cd61-830e-497e-be92-1192b60485cb","Actually natural price report ten mouth.","-351.66","My account"
"2023-03-30","Target","80f92caa-b51b-4634-a6df-8b802419deae","Order market health.","-63.81","Our account"
"2023-03-30","IKEA","003db81e-3340-4772-a438-5d85d58ec8b4","Respond her environment.","-628.72","My account"
"2023-03-30","Aldi","335001f2-ce07-4d51-9316-f3c02c4181fe","Him up news how option.","-175.41","My account"
"2023-03-31","Aldi","04f328da-2ee6-4054-9b71-4f11246ce766","Page political while society market some after.","-239.30","Our account"
"2023-03-31","Publix","9fa8d048-106f-43db-a38c-2a62488ea46c","Position participant recognize beyond movie.","-155.93","Our account"
"2023-03-31","Bank of Rome","85fc18a4-ad4e-4491-9360-191f59d8f2cd","Last health expert ok.","-1003.15","My account"
"2023-04-01","Trader Joe's","6140319c-919a-4cee-96c7-3063a28b8fb3","Could scientist understand pull and civil.","-147.92","My account"
"2023-04-01","PlayStation Store","29be4b21-de8d-4fed-ab31-9e71db51a980","Share many for agree view art.","-605.98","My account"
"2023-04-02","Walgreens Boots Alliance","03670721-431a-42cd-8182-a68a5ebdea9e","Relationship fire able both find.","-56.72","My account"
"2023-04-02","Target","a24fb418-780d-4988-a44f-d9b395cdc4c7","Just political reveal husband election nice.","-55.30","Our account"
"2023-04-03","AMC Theatres","8d7a5cbd-d22c-4d2f-8f08-31478ad4385d","Hair unit fire. What scientist position.","-245.46","My account"
"2023-04-04","Udemy","7b81b375-d441-4cf2-a15f-441b9836b1cb","Game decision bring sea. Pressure physical court.","-687.76","Our account"
"2023-04-05","AMC Theatres","684d7b31-12ea-4995-a376-03575e5a4b86","Forget player event shake activity bring.","-1080.36","Our account"
"2023-04-05","CVS Pharmacy","3e389adc-e73d-4c2f-86b9-527263e664a4","Scene radio attack laugh safe.","-90.42","Our account"
"2023-04-06","Comcast (Xfinity)","951639d0-6c0e-43fd-bfe5-2a806d03e742","Environment threat music that deal compare.","-497.90","Our account"
"2023-04-06","Chipotle","232bfecc-805d-4378-b0cc-f7a7ce59a8ab","Care development official about also.","-56.48","My account"
"2023-04-06","Target","20ba056d-6891-4473-b337-5b11a54b6b0a","After accept cause article.","-143.09","Our account"
"2023-04-06","Disney+","01eec802-4116-4fd6-8904-87d67fe2ecd3","Trial past total price.","-38.00","My account"
"2023-04-08","Bank of Rome","47951808-e8a8-425e-891d-e9337acbbe73","Size great full hand someone task. Back who sell.","-1322.82","Our account"
"2023-04-08","McDonald's","cb46e265-7a1f-42ba-b506-938bb08520a4","Including president offer those way white.","-48.41","Our account"
"2023-04-08","Coursera","979a07c5-f85b-48c6-8782-24c5cd1bc863","Purpose wind sense career.","-610.02","My account"
"2023-04-10","AMC Theatres","a53863f3-ae78-43f6-a563-befba14109dc","Area body enough night important fall she.","-261.51","Our account"
"2023-04-10","LinkedIn Learning","5a2afc15-ce98-4421-94a9-a83ba032690a","Billion yeah summer since.","-511.38","Our account"
"2023-04-11","Trader Joe's","d0c6c0ef-7e92-435c-b13a-3e7ae41d7821","Analysis quality many behavior them.","-371.08","Our account"
"2023-04-11","Chipotle","95126aa7-30d8-40c4-bc15-addc7a608b43","Practice here month reflect bar.","-61.32","My account"
"2023-04-11","Spotify","442d3b37-9ff0-4c0a-83b1-ee82b9528840","High seven compare cost into.","-52.99","My account"
"2023-04-11","Subway","967bb450-c740-4814-b594-c61fa4228d4d","Church local next nearly care focus opportunity.","-35.58","Our account"
"2023-04-11","Hulu","2e1c33f8-3cb7-432a-a2cc-f188a40da340","Hotel series every call research.","-37.61","My account"
"2023-04-12","Safeway","d74d2f75-b5ff-4d4e-b160-27c8bfd80035","Easy nothing west power.","-361.34","My account"
"2023-04-12","PlayStation Store","182a7387-9ae6-4db7-9d83-a0f01ae36099","Raise cut determine drop visit.","-373.03","Our account"
"2023-04-12","Costco","266349f8-927f-4551-bec0-b19dfad10987","Research again phone number discuss.","-349.13","My account"
"2023-04-13","Kroger","73ad7cf5-eb68-451e-bc7e-03b14f6d5239","Policy assume establish rate by upon piece.","-57.52","Our account"
"2023-04-14","LinkedIn Learning","685f19db-6fc2-484b-8418-45e609da172a","Action option third eye quickly ahead who.","-856.42","My account"
"2023-04-14","Costco","f762cb56-88d6-4fd2-841d-0ede04e100fa","Other actually race fill draw race today.","-87.57","Our account"
"2023-04-14","Rite Aid","c633e65a-aae5-433b-b893-92c6c2f0ed55","Other field buy budget. Record similar would.","-313.30","My account"
"2023-04-14","Wayfair","a7c4153b-8694-4f91-9a22-406337113ae7","Idea dinner need trade fund meeting machine.","-677.64","Our account"
"2023-04-15","Starbucks","3f7302db-33f6-4303-a783-f5790e6b2fd9","Team natural front.","-64.47","My account"
"2023-04-15","Taco Bell","4f83dd26-2540-4f62-a498-c9fb72623144","Realize suggest actually.","-48.13","My account"
"2023-04-15","Bank of Rome","739dd208-a17b-4f88-bc8a-dcb4485db78c","Want unit arm culture nation must happen.","-751.95","My account"
"2023-04-15","Costco","828ae90f-c92c-4c22-8142-ccae39336ce0","Point machine cup end even second.","-491.15","My account"
"2023-04-15","Publix","1782f599-3903-4974-af1c-59498a561038","Camera understand official brother.","-297.67","Our account"
"2023-04-15","McDonald's","27c08227-583e-41aa-be36-62aa2a2cff5f","For goal prove bank young measure place.","-77.86","Our account"
"2023-04-16","Whole Foods","a9a31e96-5ac3-443d-bf43-0583a9feef72","Site there today task feel identify thus.","-531.18","Our account"
"2023-04-16","Costco","cc907590-8ea6-43b7-b7b4-1989ff06316d","Fine military wide hundred cold.","-548.81","Our account"
"2023-04-16","Safeway","ba6aa617-f890-44b3-b0d3-970b1702ea59","Course let relate woman.","-134.83","Our account"
"2023-04-16","Walmart","065677d4-0351-465f-bc74-9b0f0717637b","Explain true base station. Water section brother.","-72.99","Our account"
"2023-04-16","Target","5427961f-d8b9-4282-b010-3161b1e8dc32","Serve perhaps language usually get area here.","-463.03","Our account"
"2023-04-17","Amazon Prime","be588fda-8ae1-46d8-b7ca-24c06e401692","Can out idea choose establish amount figure.","-46.45","My account"
"2023-04-17","Udemy","8139db4f-fccc-4a94-8e67-e05c7b491e7a","Power act memory them social. Science in such.","-439.06","My account"
"2023-04-18","Publix","e4fc832d-4a3a-44f4-b5a6-554e3b5a21f7","Raise force serve season year.","-46.28","Our account"
"2023-04-18","Starbucks","f1063621-880d-451c-bd1e-2fdc30e04709","Child woman speak each even.","-22.11","My account"
"2023-04-18","Hulu","471ab774-afba-48f8-9d7c-3da60b47d6d4","Against into suggest enter certainly seven.","-64.40","Our account"
"2023-04-19","Target","222a9c87-1b2f-485d-9e8f-112db9e59286","Take defense less accept.","-522.19","My account"
"2023-04-20","PlayStation Store","31feecf4-f022-4f69-a1d0-e7e8ad56e4e7","International land stand read guy necessary huge.","-1089.28","My account"
"2023-04-20","AMC Theatres","0e7a542b-6682-40ea-9287-a162490584b9","Again financial experience task watch.","-336.28","Our account"
"2023-04-20","Bank of Rome","0e8a95d1-0281-4782-b42f-87fa961ade99","Best figure image race.","-767.02","Our account"
"2023-04-20","McDonald's","1202dfa2-cbc8-45ff-b04b-af726a9c8856","Him find condition better author go.","-68.04","My account"
"2023-04-20","Bank of Rome","208ae250-175c-481a-9bb2-5ee9e028ede8","Conference why region father career.","-829.42","My account"
"2023-04-20","Chipotle","2eabe16d-050c-4d32-812b-ef9382e4b395","Expert table describe career.","-95.10","My account"
"2023-04-21","Subway","16d2b24e-d259-4844-aa1c-03c1232fdce7","Choice by together too fact report great kitchen.","-58.56","My account"
"2023-04-21","LinkedIn Learning","67989872-84a1-4154-b090-98bc8aa0a93e","Feel democratic affect win.","-841.81","Our account"
"2023-04-21","Wayfair","c157af85-996f-4980-b363-244d43d65659","Media discover agency provide also.","-515.94","Our account"
"2023-04-21","Kaiser Permanente","22399b00-22ea-4e2d-91d4-83b6797c5ee8","State trial similar skin financial amount.","-539.65","My account"
"2023-04-21","Verizon","9a02894f-3cdd-4d67-a371-9410ed425f26","Figure current maintain TV mean.","-431.80","My account"
"2023-04-22","AMC Theatres","d46d1f64-2235-4731-9162-e5c169f17af2","Street prepare score side water subject.","-430.29","Our account"
"2023-04-22","Hulu","12aa5181-5f20-4d97-beb9-8a4d81d8a320","Rock citizen capital begin.","-34.59","Our account"
"2023-04-22","Subway","f9d0f05a-f550-4868-a797-0fc2e7efefe3","His thing artist that gas firm keep.","-75.80","My account"
"2023-04-22","Walgreens Boots Alliance","53364174-0e10-40b9-94a2-787f7ae694c0","Source consumer ground better act right wrong.","-39.40","Our account"
"2023-04-22","Kroger","cb0efc5b-5d54-49a8-a402-d3338db5a44c","Manage treat health PM. Service by floor boy.","-350.04","Our account"
"2023-04-22","Lowe's","e38c91a5-8d5f-401f-9df4-678a953fadbd","Possible sing when from traditional.","-144.26","Our account"
"2023-04-23","AMC Theatres","fb2740b3-9659-4273-8aca-e0d1035c3dd2","Wind recently vote cost. Out yet probably say of.","-168.88","Our account"
"2023-04-23","Trader Joe's","2c39d32a-db68-4673-9c49-74fd7e6ad66a","Tend month though character argue include.","-389.56","My account"
"2023-04-23","LinkedIn Learning","0882b739-0a46-4d4a-a8c1-8b1652cf4be6","Enjoy get consider.","-808.76","My account"
"2023-04-24","Coursera","41aca77d-39d4-4208-8c32-287911dbacbf","Account service cut civil.","-562.15","My account"
"2023-04-24","Safeway","92c4d4e7-b7a7-41b8-b288-9eccaae94215","You prepare that wide drop discussion.","-47.06","My account"
"2023-04-24","Rite Aid","797fb068-0bf9-434f-be50-6b4ca80e0ce8","Sister water program candidate maintain.","-110.73","Our account"
"2023-04-24","Aldi","81a5ec28-6386-4a18-ab90-bbaacd9ff162","Grow leg find service rather opportunity easy.","-63.65","My account"
"2023-04-24","Spotify","fa658098-65b5-4a5b-ae4f-973998bf68c1","Ahead follow we rule.","-47.92","Our account"
"2023-04-24","Whole Foods","01d936ae-0b07-4f7c-95ce-b009679de7e2","For another still certain.","-0.18","My account"
"2023-04-25","Costco","05f7dd72-65a7-4daa-b402-43bb3a0b3122","Machine either most language paper record.","-220.35","Our account"
"2023-04-25","McDonald's","9aababa7-5d5f-469a-851d-f271ab5fe375","Serious learn address case.","-64.55","My account"
"2023-04-25","AT&T","6becd678-a934-4ef1-8099-b86f81c9c71a","Of chair bed draw.","-510.39","My account"
"2023-04-26","Costco","55f28e93-b11a-46e8-88bd-63bfcb68043a","Several thousand may notice gun production film.","-266.30","Our account"
"2023-04-26","Walgreens Boots Alliance","7326175d-e52a-40b7-9c4d-8ab266f14a55","Else drop film six. Those never education little.","-50.95","My account"
"2023-04-27","McDonald's","c1f3a126-91f8-426d-a881-81ff5f219e67","Tend meet conference occur network miss.","-85.31","My account"
"2023-04-27","Walgreens","fa94118e-75fa-4e8a-b1b1-d839bb2a9d5c","Here here machine dark become.","-186.46","My account"
"2023-04-27","Safeway","5ffe0812-838d-4684-b2f1-0bf55d652abc","Return manager college college six.","-110.95","My account"
"2023-04-27","Target","00dcafdd-4978-4959-9bae-a476abf374fe","Fast modern town foreign many artist bed.","-82.89","Our account"
"2023-04-28","Walgreens Boots Alliance","8b4f308a-68d9-4d1b-ab25-35c346e4fa1d","Base rather example across others.","-139.26","My account"
"2023-04-28","Target","7d87bcd8-1a74-4f09-a907-bb12cfec905f","Poor type low age always heavy.","-226.13","Our account"
"2023-04-29","Wayfair","90cad69d-84b6-4eea-8b6f-fcfc448b8ca2","Person right class final sometimes.","-530.27","My account"
"2023-04-29","AMC Theatres","149eb2fe-d580-4044-bcb7-4686d156bb5a","Order bad majority begin physical yet.","-609.73","Our account"
"2023-04-29","Publix","0d446f22-c8dd-4126-8884-98fc8e9e94b6","Mean write half yard.","-16.31","My account"
"2023-04-29","My Company","5878c1a7-1464-4910-a961-d0ad33f85983","Kid win parent fund cup many explain.","28360.99","My account"
"2023-04-29","Aldi","e3f6b980-3ad2-4c90-b9df-224c215adb6b","Old anyone can there commercial.","-23.97","My account"
"2023-04-30","Costco","692356d5-8853-46e0-adde-1f265766e664","Star attack son us. Word nation early buy.","-103.14","Our account"
"2023-04-30","IKEA","23983517-22fa-4515-9107-b61c84edeb13","Get knowledge challenge rise bar item around.","-5.03","My account"
"2023-04-30","My Company","ae028493-3aac-4aeb-9149-77bc6de8449a","Nice rule book item.","29046.09","Our account"
"2023-05-01","Bank of Rome","18e7d45d-a986-41ab-8a99-87cf06ee7e2c","Back end entire technology similar ahead buy.","-962.63","Our account"
"2023-05-01","Trader Joe's","73a98c79-89e1-46d4-8b54-e5312f3e67b9","Feeling nothing agree certainly mother.","-413.97","My account"
"2023-05-01","Walgreens","b6268fa8-18d0-48fb-8fe9-e306c9b56e31","Laugh minute rock series heavy room spring fill.","-138.04","My account"
